/Enable X,/Enable Y,/A2 X,/A2 Y,/A1 X,/A1 Y,/A0 X,/A0 Y,/D7 X,/D7 Y,/D6 X,/D6 Y,/D5 X,/D5 Y,/D4 X,/D4 Y,/D3 X,/D3 Y,/D2 X,/D2 Y,/D1 X,/D1 Y,/D0 X,/D0 Y
2.754840414082561e-08,0.9680828165122661,2.754840414082561e-08,0,2.754840414082561e-08,0,2.754840414082561e-08,1,2.754840414082561e-08,0.00107576189403812,2.754840414082561e-08,0.001083730996404431,2.754840414082561e-08,0.0008284299264684735,2.754840414082561e-08,0.0010892804181165,2.754840414082561e-08,0.001074420526747317,2.754840414082561e-08,0.001087433600771909,2.754840414082561e-08,0.33711400354737,2.754840414082561e-08,0.001092084141895046
2.755e-08,1,2.755e-08,0,2.755e-08,0,2.755e-08,1,2.755e-08,0.001011917132344358,2.755e-08,0.001019997420472244,2.755e-08,0.0006935272485021891,2.755e-08,0.001022638436991298,2.755e-08,0.001015896942205328,2.755e-08,0.001031828228703336,2.755e-08,0.4056330737554645,2.755e-08,0.001020184726621775
2.755092806287388e-08,1,2.755092806287388e-08,0,2.755092806287388e-08,0,2.755092806287388e-08,1,2.755092806287388e-08,0.0006973304949817505,2.755092806287388e-08,0.0007824298154158762,2.755092806287388e-08,0.0003465586392455555,2.755092806287388e-08,0.0007675597927502043,2.755092806287388e-08,0.0006881603913274782,2.755092806287388e-08,0.0007963443303778039,2.755092806287388e-08,0.4443864815324829,2.755092806287388e-08,0.0007561952369460021
2.755205354873164e-08,1,2.755205354873164e-08,0,2.755205354873164e-08,0,2.755205354873164e-08,1,2.755205354873164e-08,0.0002613720820074558,2.755205354873164e-08,0.0004151079171558029,2.755205354873164e-08,-9.930076328977098e-05,2.755205354873164e-08,0.0003765809004972399,2.755205354873164e-08,0.0002343135066619359,2.755205354873164e-08,0.0004353844497916255,2.755205354873164e-08,0.4906003083070629,2.755205354873164e-08,0.0003547576089179093
2.755313445854695e-08,1,2.755313445854695e-08,0,2.755313445854695e-08,0,2.755313445854695e-08,1,2.755313445854695e-08,-0.0002846168472374736,2.755313445854695e-08,-9.777798920714248e-05,2.755313445854695e-08,-0.0006276804621024704,2.755313445854695e-08,-0.0001679398133773481,2.755313445854695e-08,-0.0003263255658049195,2.755313445854695e-08,-6.380122377487346e-05,2.755313445854695e-08,0.5337923117599507,2.755313445854695e-08,-0.0001943634091462298
2.755518311954894e-08,1,2.755518311954894e-08,0,2.755518311954894e-08,0,2.755518311954894e-08,1,2.755518311954894e-08,-0.001680088166472745,2.755518311954894e-08,-0.001495476701015072,2.755518311954894e-08,-0.001933319702470462,2.755518311954894e-08,-0.001645961319149101,2.755518311954894e-08,-0.00172038172914029,2.755518311954894e-08,-0.001419550713779234,2.755518311954894e-08,0.6110187028942611,2.755518311954894e-08,-0.001652278445733316
2.755591867921728e-08,1,2.755591867921728e-08,0,2.755591867921728e-08,0,2.755591867921728e-08,1,2.755591867921728e-08,-0.002272890032410019,2.755591867921728e-08,-0.002101015341866708,2.755591867921728e-08,-0.002481633230367131,2.755591867921728e-08,-0.002293455195127745,2.755591867921728e-08,-0.002303374944943184,2.755591867921728e-08,-0.002006180883046502,2.755591867921728e-08,0.6370572018524135,2.755591867921728e-08,-0.002278453528195598
2.755738979855395e-08,1,2.755738979855395e-08,0,2.755738979855395e-08,0,2.755738979855395e-08,1,2.755738979855395e-08,-0.003506538071726607,2.755738979855395e-08,-0.00336110912071469,2.755738979855395e-08,-0.003624700403593527,2.755738979855395e-08,-0.003677196593960957,2.755738979855395e-08,-0.003504914310380357,2.755738979855395e-08,-0.003225530034657178,2.755738979855395e-08,0.6859479422046362,2.755738979855395e-08,-0.003580003247440925
2.755812535822229e-08,1,2.755812535822229e-08,0,2.755812535822229e-08,0,2.755812535822229e-08,1,2.755812535822229e-08,-0.004118992802872451,2.755812535822229e-08,-0.003988369765664963,2.755812535822229e-08,-0.004189231865496299,2.755812535822229e-08,-0.004408043792896668,2.755812535822229e-08,-0.004095988786834102,2.755812535822229e-08,-0.003831063773210179,2.755812535822229e-08,0.7086725740214155,2.755812535822229e-08,-0.004227333777506398
2.755959647755896e-08,1,2.755959647755896e-08,0,2.755959647755896e-08,0,2.755959647755896e-08,1,2.755959647755896e-08,-0.005210846296459761,2.755959647755896e-08,-0.005106598189805943,2.755959647755896e-08,-0.005189170570561973,2.755959647755896e-08,-0.00592068211003257,2.755959647755896e-08,-0.005138265808391679,2.755959647755896e-08,-0.004904220326801905,2.755959647755896e-08,0.7504074545756848,2.755959647755896e-08,-0.005386858773161527
2.75616958651322e-08,1,2.75616958651322e-08,0,2.75616958651322e-08,0,2.75616958651322e-08,1,2.75616958651322e-08,-0.006153455886667276,2.75616958651322e-08,-0.006081866882474211,2.75616958651322e-08,-0.006006176749853373,2.75616958651322e-08,-0.007884517368446852,2.75616958651322e-08,-0.005999966857493524,2.75616958651322e-08,-0.005813233143422373,2.75616958651322e-08,0.8012474307896769,2.75616958651322e-08,-0.006424956019869052
2.756361767195362e-08,1,2.756361767195362e-08,0,2.756361767195362e-08,0,2.756361767195362e-08,1,2.756361767195362e-08,-0.006303383741432735,2.756361767195362e-08,-0.006253712912229788,2.756361767195362e-08,-0.006036414647523082,2.756361767195362e-08,-0.00854501491566529,2.756361767195362e-08,-0.006056825602811539,2.756361767195362e-08,-0.005909794348446813,2.756361767195362e-08,0.8394283110163435,2.756361767195362e-08,-0.006689158128277669
2.756425687643027e-08,1,2.756425687643027e-08,0,2.756425687643027e-08,0,2.756425687643027e-08,1,2.756425687643027e-08,-0.006245784287212669,2.756425687643027e-08,-0.006202299832232008,2.756425687643027e-08,-0.005925856151913201,2.756425687643027e-08,-0.008512219876465527,2.756425687643027e-08,-0.005953550731379769,2.756425687643027e-08,-0.005818995388825685,2.756425687643027e-08,0.8504908416523204,2.756425687643027e-08,-0.006705107883571786
2.756553528538358e-08,1,2.756553528538358e-08,0,2.756553528538358e-08,0,2.756553528538358e-08,1,2.756553528538358e-08,-0.006025210500114685,2.756553528538358e-08,-0.005991509671565106,2.756553528538358e-08,-0.005541330181075636,2.756553528538358e-08,-0.008135156996430764,2.756553528538358e-08,-0.005580353028290539,2.756553528538358e-08,-0.005467827737979961,2.756553528538358e-08,0.8704479042794774,2.756553528538358e-08,-0.006772461542866997
2.756724388305012e-08,1,2.756724388305012e-08,0,2.756724388305012e-08,0,2.756724388305012e-08,1,2.756724388305012e-08,-0.005380416452082097,2.756724388305012e-08,-0.005356946262997094,2.756724388305012e-08,-0.004554860331135627,2.756724388305012e-08,-0.006997978385458665,2.756724388305012e-08,-0.004606492974195566,2.756724388305012e-08,-0.004519745388674407,2.756724388305012e-08,0.8934140031928489,2.756724388305012e-08,-0.006663341876494412
2.756893640942001e-08,1,2.756893640942001e-08,0,2.756893640942001e-08,0,2.756893640942001e-08,1,2.756893640942001e-08,-0.00419833734210753,2.756893640942001e-08,-0.004182312205149432,2.756893640942001e-08,-0.003254950604407111,2.756893640942001e-08,-0.005453128563288159,2.756893640942001e-08,-0.00331628937195563,2.756893640942001e-08,-0.003250134295771179,2.756893640942001e-08,0.9129292440119955,2.756893640942001e-08,-0.005687728294913362
2.756954243507285e-08,1,2.756954243507285e-08,0,2.756954243507285e-08,0,2.756954243507285e-08,1,2.756954243507285e-08,-0.003724086860870632,2.756954243507285e-08,-0.003710396854761664,2.756954243507285e-08,-0.002803119217787879,2.756954243507285e-08,-0.004903815072574471,2.756954243507285e-08,-0.002867793113228946,2.756954243507285e-08,-0.002808171407040214,2.756954243507285e-08,0.9191712738654348,2.756954243507285e-08,-0.005219045315203719
2.757075448637851e-08,1,2.757075448637851e-08,0,2.757075448637851e-08,0,2.757075448637851e-08,1,2.757075448637851e-08,-0.002873063545572288,2.757075448637851e-08,-0.002862825254808449,2.757075448637851e-08,-0.002023975963148901,2.757075448637851e-08,-0.003928951678779067,2.757075448637851e-08,-0.002094007862430002,2.757075448637851e-08,-0.002045387111838215,2.757075448637851e-08,0.9304948258463627,2.757075448637851e-08,-0.004307921684912427
2.757239747307394e-08,1,2.757239747307394e-08,0,2.757239747307394e-08,0,2.757239747307394e-08,1,2.757239747307394e-08,-0.001945645997328314,2.757239747307394e-08,-0.001938825755344327,2.757239747307394e-08,-0.001204039466481208,2.757239747307394e-08,-0.002850018290813656,2.757239747307394e-08,-0.001279681248999955,2.757239747307394e-08,-0.001243053417564242,2.757239747307394e-08,0.9435755135437844,2.757239747307394e-08,-0.0032442854792898
2.757531812182647e-08,1,2.757531812182647e-08,0,2.757531812182647e-08,0,2.757531812182647e-08,1,2.757531812182647e-08,-0.0007871903687458317,2.757531812182647e-08,-0.0007834276319170227,2.757531812182647e-08,-0.0002296544660766019,2.757531812182647e-08,-0.001464749186620259,2.757531812182647e-08,-0.0003093462679005247,2.757531812182647e-08,-0.0002868346953944515,2.757531812182647e-08,0.9615954930194038,2.757531812182647e-08,-0.001776447241808664
2.757947352358568e-08,1,2.757947352358568e-08,0,2.757947352358568e-08,0,2.757947352358568e-08,1,2.757947352358568e-08,0.0001234907368922272,2.757947352358568e-08,0.0001254944785656042,2.757947352358568e-08,0.0004736974278173368,2.757947352358568e-08,-0.000303058881457493,2.757947352358568e-08,0.0004054205195080917,2.757947352358568e-08,0.0004099521184726091,2.757947352358568e-08,0.9786364683600912,2.757947352358568e-08,-0.0004863555497485425
2.758492270494232e-08,1,2.758492270494232e-08,0,2.758492270494232e-08,0,2.758492270494232e-08,1,2.758492270494232e-08,0.0006100846123641319,2.758492270494232e-08,0.0006113158300792247,2.758492270494232e-08,0.0008004713962896325,2.758492270494232e-08,0.0003869379309226952,2.758492270494232e-08,0.0007381554105275819,2.758492270494232e-08,0.0007416100289645489,2.758492270494232e-08,0.9911366861049491,2.758492270494232e-08,0.0003357150495146153
2.75918293002669e-08,1,2.75918293002669e-08,0,2.75918293002669e-08,0,2.75918293002669e-08,1,2.75918293002669e-08,0.0007340758962224465,2.75918293002669e-08,0.0007345164490092199,2.75918293002669e-08,0.000824536900648901,2.75918293002669e-08,0.0006400078844578795,2.75918293002669e-08,0.0007761012864285483,2.75918293002669e-08,0.0007779779597996679,2.75918293002669e-08,0.9982548955375522,2.75918293002669e-08,0.0006381327752742498
2.759989277641056e-08,1,2.759989277641056e-08,0,2.759989277641056e-08,0,2.759989277641056e-08,1,2.759989277641056e-08,0.0006578269585790166,2.759989277641056e-08,0.0006579779137895652,2.759989277641056e-08,0.0006984330426493748,2.759989277641056e-08,0.0006231877607866773,2.759989277641056e-08,0.0006646233663972388,2.759989277641056e-08,0.0006649559018930111,2.759989277641056e-08,1.001035366856347,2.759989277641056e-08,0.0006406956241623926
2.76098618665676e-08,1,2.76098618665676e-08,0,2.76098618665676e-08,0,2.76098618665676e-08,1,2.76098618665676e-08,0.0005152839951602077,2.76098618665676e-08,0.0005152301235373635,2.76098618665676e-08,0.0005382059629355783,2.76098618665676e-08,0.000507781753224809,2.76098618665676e-08,0.0005153141025884853,2.76098618665676e-08,0.0005151938279128604,2.76098618665676e-08,1.001609251971587,2.76098618665676e-08,0.000511536059205117
2.762279451372452e-08,1,2.762279451372452e-08,0,2.762279451372452e-08,0,2.762279451372452e-08,1,2.762279451372452e-08,0.0003827154158425141,2.762279451372452e-08,0.0003827191807223149,2.762279451372452e-08,0.0003948190569104213,2.762279451372452e-08,0.0003802181918799073,2.762279451372452e-08,0.0003804429217936971,2.762279451372452e-08,0.0003800655684416083,2.762279451372452e-08,1.001291819672387,2.762279451372452e-08,0.0003878005192792477
2.763890359816096e-08,1,2.763890359816096e-08,0,2.763890359816096e-08,0,2.763890359816096e-08,1,2.763890359816096e-08,0.0002791522390565111,2.763890359816096e-08,0.0002790927777086035,2.763890359816096e-08,0.0002891016827122024,2.763890359816096e-08,0.0002800095883453807,2.763890359816096e-08,0.0002795369257838677,2.763890359816096e-08,0.0002793985141447287,2.763890359816096e-08,1.000876080752616,2.763890359816096e-08,0.0002772373803264758
2.765984382120541e-08,1,2.765984382120541e-08,0,2.765984382120541e-08,0,2.765984382120541e-08,1,2.765984382120541e-08,0.000204576156119927,2.765984382120541e-08,0.0002045940819765263,2.765984382120541e-08,0.0002093063121508036,2.765984382120541e-08,0.0002032584947765494,2.765984382120541e-08,0.0002035994509458115,2.765984382120541e-08,0.0002033331021182812,2.765984382120541e-08,1.000575496603236,2.765984382120541e-08,0.0002083626303013965
2.768781088754399e-08,1,2.768781088754399e-08,0,2.768781088754399e-08,0,2.768781088754399e-08,1,2.768781088754399e-08,0.0001432898403801561,2.768781088754399e-08,0.0001432397430343028,2.768781088754399e-08,0.0001480586647166682,2.768781088754399e-08,0.0001442709720657901,2.768781088754399e-08,0.0001442585889635601,2.768781088754399e-08,0.0001442076645563142,2.768781088754399e-08,1.000366137922173,2.768781088754399e-08,0.0001405917802846702
2.772594469491343e-08,1,2.772594469491343e-08,0,2.772594469491343e-08,0,2.772594469491343e-08,1,2.772594469491343e-08,9.88263877336839e-05,2.772594469491343e-08,9.884909948277166e-05,2.772594469491343e-08,9.996248032214942e-05,2.772594469491343e-08,9.758316484820748e-05,2.772594469491343e-08,9.804276300874272e-05,2.772594469491343e-08,9.783903097793788e-05,2.772594469491343e-08,1.000215621842693,2.772594469491343e-08,0.0001022224191299549
2.777800715482209e-08,1,2.777800715482209e-08,0,2.777800715482209e-08,0,2.777800715482209e-08,1,2.777800715482209e-08,6.198704185733287e-05,2.777800715482209e-08,6.194186701450939e-05,2.777800715482209e-08,6.439156438506608e-05,2.777800715482209e-08,6.298448842799586e-05,2.777800715482209e-08,6.299045217328153e-05,2.777800715482209e-08,6.299024194741518e-05,2.777800715482209e-08,1.000109832010533,2.777800715482209e-08,5.909906743175055e-05
2.78483863313984e-08,1,2.78483863313984e-08,0,2.78483863313984e-08,0,2.78483863313984e-08,1,2.78483863313984e-08,3.979299523619194e-05,2.78483863313984e-08,3.981910760715208e-05,2.78483863313984e-08,3.947662031575589e-05,2.78483863313984e-08,3.857597233494043e-05,2.78483863313984e-08,3.900492637324789e-05,2.78483863313984e-08,3.883860603231221e-05,2.78483863313984e-08,1.000041234102226,2.78483863313984e-08,4.303473279640424e-05
2.794324869008658e-08,1,2.794324869008658e-08,0,2.794324869008658e-08,0,2.794324869008658e-08,1,2.794324869008658e-08,2.330258809532075e-05,2.794324869008658e-08,2.326103342600224e-05,2.794324869008658e-08,2.484358729082217e-05,2.794324869008658e-08,2.430742872340596e-05,2.794324869008658e-08,2.428344887862242e-05,2.794324869008658e-08,2.43113942754138e-05,2.794324869008658e-08,1.000000935050167,2.794324869008658e-08,2.030288100963751e-05
2.807064575753109e-08,1,2.807064575753109e-08,0,2.807064575753109e-08,0,2.807064575753109e-08,1,2.807064575753109e-08,1.806135730744538e-05,2.807064575753109e-08,1.809019166859226e-05,2.807064575753109e-08,1.72537977182529e-05,2.807064575753109e-08,1.685771288712887e-05,2.807064575753109e-08,1.725665906636505e-05,2.807064575753109e-08,1.711286511341476e-05,2.807064575753109e-08,0.9999821433162738,2.807064575753109e-08,2.119266276667744e-05
2.824489181232342e-08,1,2.824489181232342e-08,0,2.824489181232342e-08,0,2.824489181232342e-08,1,2.824489181232342e-08,1.369729267058366e-05,2.824489181232342e-08,1.365841313404514e-05,2.824489181232342e-08,1.495414691350316e-05,2.824489181232342e-08,1.470482563638772e-05,2.824489181232342e-08,1.465697997036403e-05,2.824489181232342e-08,1.47057708089115e-05,2.824489181232342e-08,0.9999751080464152,2.824489181232342e-08,1.062043350459853e-05
2.849338350747212e-08,1,2.849338350747212e-08,0,2.849338350747212e-08,0,2.849338350747212e-08,1,2.849338350747212e-08,1.513017121319835e-05,2.849338350747212e-08,1.516104554041607e-05,2.849338350747212e-08,1.41614337670616e-05,2.849338350747212e-08,1.393114405794229e-05,2.849338350747212e-08,1.43077981255454e-05,2.849338350747212e-08,1.418476963983257e-05,2.849338350747212e-08,0.9999743537324554,2.849338350747212e-08,1.819535062912396e-05
2.883656721919545e-08,1,2.883656721919545e-08,0,2.883656721919545e-08,0,2.883656721919545e-08,1,2.883656721919545e-08,1.327067678377772e-05,2.883656721919545e-08,1.323360280381883e-05,2.883656721919545e-08,1.443295709818878e-05,2.883656721919545e-08,1.427842143550954e-05,2.883656721919545e-08,1.421094660300413e-05,2.883656721919545e-08,1.427922826721172e-05,2.883656721919545e-08,0.9999739559297454,2.883656721919545e-08,1.015397298647056e-05
2.930131113683871e-08,1,2.930131113683871e-08,0,2.930131113683871e-08,0,2.930131113683871e-08,1,2.930131113683871e-08,1.513618435090557e-05,2.930131113683871e-08,1.516827516211816e-05,2.930131113683871e-08,1.411629111974781e-05,2.930131113683871e-08,1.393888532827049e-05,2.930131113683871e-08,1.429938836692451e-05,2.930131113683871e-08,1.419233098254115e-05,2.930131113683871e-08,0.9999743858164963,2.930131113683871e-08,1.817189964690053e-05
2.965065556841936e-08,1,2.965065556841936e-08,0,2.965065556841936e-08,0,2.965065556841936e-08,1,2.965065556841936e-08,1.326950302263749e-05,2.965065556841936e-08,1.323323061110019e-05,2.965065556841936e-08,1.440585277647499e-05,2.965065556841936e-08,1.427668212541276e-05,2.965065556841936e-08,1.41995527645486e-05,2.965065556841936e-08,1.427767062967347e-05,2.965065556841936e-08,0.9999739435641574,2.965065556841936e-08,1.014097133393138e-05
3e-08,1,3e-08,0,3e-08,0,3e-08,1,3e-08,1.51349020595974e-05,3e-08,1.51673403514596e-05,3e-08,1.410437248611472e-05,3e-08,1.393868160014089e-05,3e-08,1.429391973200747e-05,3e-08,1.419201263889128e-05,3e-08,0.9999743962234114,3e-08,1.81617346515993e-05
3.000841873704079e-08,0.8316252591842842,3.000841873704079e-08,0,3.000841873704079e-08,0.04209368520393723,3.000841873704079e-08,0.915812629592142,3.000841873704079e-08,-0.0001366697916379042,3.000841873704079e-08,2.489123654636409e-06,3.000841873704079e-08,-0.0002656406022473671,3.000841873704079e-08,-2.829285025237904e-05,3.000841873704079e-08,-0.0002360624947090179,3.000841873704079e-08,-1.619772743870505e-07,3.000841873704079e-08,0.9992064598033515,3.000841873704079e-08,-5.405661668274283e-05
3.001832374072727e-08,0.6335251854547463,3.001832374072727e-08,0,3.001832374072727e-08,0.09161870363632169,3.001832374072727e-08,0.8167625927273732,3.001832374072727e-08,-8.776764472165855e-05,3.001832374072727e-08,-1.730965342993117e-06,3.001832374072727e-08,-0.0002106108321437518,3.001832374072727e-08,-1.957238279147235e-05,3.001832374072727e-08,-0.0002151134506499206,3.001832374072727e-08,-7.491278341545016e-06,3.001832374072727e-08,0.9995500443732441,3.001832374072727e-08,-5.184171544627746e-05
3.002228327313636e-08,0.5543345372729103,3.002228327313636e-08,0,3.002228327313636e-08,0.1114163656817807,3.002228327313636e-08,0.7771672686364551,3.002228327313636e-08,-2.834808005105473e-05,3.002228327313636e-08,-2.889433694445015e-06,3.002228327313636e-08,-8.551547821211784e-05,3.002228327313636e-08,-8.922676831813984e-06,3.002228327313636e-08,-0.0001175633134752047,3.002228327313636e-08,-1.041044821916969e-05,3.002228327313636e-08,1.00038947660817,3.002228327313636e-08,-3.468210751968636e-05
3.002949780398058e-08,0.410043920388505,3.002949780398058e-08,0,3.002949780398058e-08,0.147489019902882,3.002949780398058e-08,0.7050219601942525,3.002949780398058e-08,1.773513095743236e-05,3.002949780398058e-08,9.780476246130282e-06,3.002949780398058e-08,5.402658273448142e-05,3.002949780398058e-08,7.675004742073333e-06,3.002949780398058e-08,1.106979385974425e-05,3.002949780398058e-08,4.108040172407906e-06,3.002949780398058e-08,1.003892742231277,3.002949780398058e-08,-8.128259963710048e-07
3.003469800835683e-08,0.3060398328635318,3.003469800835683e-08,0,3.003469800835683e-08,0.1734900417841253,3.003469800835683e-08,0.6530199164317658,3.003469800835683e-08,5.72232480845429e-05,3.003469800835683e-08,3.903193775310009e-05,3.003469800835683e-08,0.0001320939788840876,3.003469800835683e-08,4.018001547726176e-05,3.003469800835683e-08,9.782704125633515e-05,3.003469800835683e-08,4.025588407505345e-05,3.003469800835683e-08,1.009609100410223,3.003469800835683e-08,4.657431714195061e-05
3.00390021291343e-08,0.2199574173141198,3.00390021291343e-08,0,3.00390021291343e-08,0.1950106456714784,3.00390021291343e-08,0.6099787086570598,3.00390021291343e-08,6.260396443767013e-05,3.00390021291343e-08,4.388904475251161e-05,3.00390021291343e-08,0.0001507957934190362,3.00390021291343e-08,4.542215418124487e-05,3.00390021291343e-08,0.0001266074316410552,3.00390021291343e-08,5.144185622518722e-05,3.00390021291343e-08,1.013883172547863,3.00390021291343e-08,6.116505834904282e-05
3.004450106456714e-08,0.1099787086572208,3.004450106456714e-08,0,3.004450106456714e-08,0.2225053228357031,3.004450106456714e-08,0.5549893543286104,3.004450106456714e-08,-9.209155952118658e-05,3.004450106456714e-08,-0.0001056471840021088,3.004450106456714e-08,-1.395603634636218e-05,3.004450106456714e-08,-0.0001102693593885243,3.004450106456714e-08,-2.814364781971172e-05,3.004450106456714e-08,-0.000101103309368728,3.004450106456714e-08,0.9901887685820788,3.004450106456714e-08,-8.196892978251155e-05
3.004725053228357e-08,0.05498935432870522,3.004725053228357e-08,0,3.004725053228357e-08,0.236252661417832,3.004725053228357e-08,0.5274946771643526,3.004725053228357e-08,-0.0002727787008947694,3.004725053228357e-08,-0.0002823341157743642,3.004725053228357e-08,-0.0002180960735288338,3.004725053228357e-08,-0.0002917055324333343,3.004725053228357e-08,-0.0002284171635696765,3.004725053228357e-08,-0.0002928260896940208,3.004725053228357e-08,0.9489350819611641,3.004725053228357e-08,-0.0002541406817594165
3.004999999999999e-08,1.896260926059767e-13,3.004999999999999e-08,0,3.004999999999999e-08,0.2499999999999609,3.004999999999999e-08,0.5000000000000948,3.004999999999999e-08,-0.00039794220491464,3.004999999999999e-08,-0.0004039826432978597,3.004999999999999e-08,-0.000392149060565983,3.004999999999999e-08,-0.0004006786260402324,3.004999999999999e-08,-0.000399517270047595,3.004999999999999e-08,-0.0004549454171561771,3.004999999999999e-08,0.8786804198745458,3.004999999999999e-08,-0.0003526748464766093
3.005104149415326e-08,0,3.005104149415326e-08,0,3.005104149415326e-08,0.2552074707663035,3.005104149415326e-08,0.4895850584674095,3.005104149415326e-08,-0.0002749935870887053,3.005104149415326e-08,-0.0003428452270921601,3.005104149415326e-08,-0.0002826087515290458,3.005104149415326e-08,-0.0003116077831218935,3.005104149415326e-08,-0.0002841783849536905,3.005104149415326e-08,-0.0004101292969165929,3.005104149415326e-08,0.8440470435146437,3.005104149415326e-08,-0.0002483383015660265
3.005254512736156e-08,0,3.005254512736156e-08,0,3.005254512736156e-08,0.2627256368077711,3.005254512736156e-08,0.4745487263844744,3.005254512736156e-08,-0.0001309135725289816,3.005254512736156e-08,-0.000241612460640954,3.005254512736156e-08,-0.000169219334212372,3.005254512736156e-08,-0.0001730205496463756,3.005254512736156e-08,-0.0001597928061275412,3.005254512736156e-08,-0.0003425207549052128,3.005254512736156e-08,0.7908111085493917,3.005254512736156e-08,-8.962885283305919e-05
3.005394649064464e-08,0,3.005394649064464e-08,0,3.005394649064464e-08,0.2697324532231738,3.005394649064464e-08,0.460535093553669,3.005394649064464e-08,-2.214667372277353e-05,3.005394649064464e-08,-0.0001375467133845899,3.005394649064464e-08,-0.0001115910778455467,3.005394649064464e-08,-1.21957756312437e-05,3.005394649064464e-08,-9.058656570100156e-05,3.005394649064464e-08,-0.0002837926519465467,3.005394649064464e-08,0.7368454066791598,3.005394649064464e-08,7.552661253881883e-05
3.005653959286876e-08,0,3.005653959286876e-08,0,3.005653959286876e-08,0.2826979643438119,3.005653959286876e-08,0.4346040713123928,3.005653959286876e-08,0.0002607738821454713,3.005653959286876e-08,0.000166267888995425,3.005653959286876e-08,3.773712338608946e-05,3.005653959286876e-08,0.0004468763170416154,3.005653959286876e-08,7.040501478536816e-05,3.005653959286876e-08,-0.0001000425798493768,3.005653959286876e-08,0.6307369530275789,3.005653959286876e-08,0.000524894615074319
3.005940563537453e-08,0,3.005940563537453e-08,0,3.005940563537453e-08,0.2970281768726521,3.005940563537453e-08,0.4059436462547124,3.005940563537453e-08,0.0007295743580214608,3.005940563537453e-08,0.0006771242595521107,3.005940563537453e-08,0.0003287866209878442,3.005940563537453e-08,0.001258987431145971,3.005940563537453e-08,0.000361333387041637,3.005940563537453e-08,0.0002516206308642972,3.005940563537453e-08,0.5091342596426452,3.005940563537453e-08,0.001256849809341286
3.006270866277376e-08,0,3.006270866277376e-08,0,3.006270866277376e-08,0.3135433138688033,3.006270866277376e-08,0.3729133722624099,3.006270866277376e-08,0.001194597896695145,3.006270866277376e-08,0.001178077225033605,3.006270866277376e-08,0.0006570568657101924,3.006270866277376e-08,0.002183328327699062,3.006270866277376e-08,0.0006794415367897421,3.006270866277376e-08,0.0006327349684291493,3.006270866277376e-08,0.3702717309903557,3.006270866277376e-08,0.002013396642268322
3.006628653072565e-08,0,3.006628653072565e-08,0,3.006628653072565e-08,0.3314326536282387,3.006628653072565e-08,0.3371346927435391,3.006628653072565e-08,0.001243426404641029,3.006628653072565e-08,0.001252466767221564,3.006628653072565e-08,0.0007191976978085432,3.006628653072565e-08,0.002488256130524209,3.006628653072565e-08,0.0007280486089813193,3.006628653072565e-08,0.000733340060410428,3.006628653072565e-08,0.232833439248669,3.006628653072565e-08,0.00217655914605708
3.007005382214434e-08,0,3.007005382214434e-08,0,3.007005382214434e-08,0.3502691107217095,3.007005382214434e-08,0.2994617785565975,3.007005382214434e-08,0.001062787070100235,3.007005382214434e-08,0.001082414610670056,3.007005382214434e-08,0.0006540842766735624,3.007005382214434e-08,0.002246444817806941,3.007005382214434e-08,0.0006512686820829698,3.007005382214434e-08,0.0006885360288047506,3.007005382214434e-08,0.1263391385009731,3.007005382214434e-08,0.001894450371797749
3.00732994554182e-08,0,3.00732994554182e-08,0,3.00732994554182e-08,0.3664972770909694,3.00732994554182e-08,0.2670054458180778,3.00732994554182e-08,0.000935338784195586,3.00732994554182e-08,0.0009613143557706214,3.00732994554182e-08,0.0006319051830393377,3.00732994554182e-08,0.001950123115842739,3.00732994554182e-08,0.0006219472172027461,3.00732994554182e-08,0.0006769619914436159,3.00732994554182e-08,0.07048473180842424,3.00732994554182e-08,0.001616972205469178
3.007833951956248e-08,0,3.007833951956248e-08,0,3.007833951956248e-08,0.3916975978124107,3.007833951956248e-08,0.2166048043751951,3.007833951956248e-08,0.0007800552091883653,3.007833951956248e-08,0.000806104475668322,3.007833951956248e-08,0.0005996347190068812,3.007833951956248e-08,0.001518629373474917,3.007833951956248e-08,0.0005822274236821518,3.007833951956248e-08,0.0006479424954831662,3.007833951956248e-08,0.02610130819149947,3.007833951956248e-08,0.001234485914625954
3.008220008371638e-08,0,3.008220008371638e-08,0,3.008220008371638e-08,0.411000418581909,3.008220008371638e-08,0.1779991628361985,3.008220008371638e-08,0.0006693958743278891,3.008220008371638e-08,0.0006941533826498061,3.008220008371638e-08,0.000550057710936197,3.008220008371638e-08,0.001227508371373145,3.008220008371638e-08,0.0005296406272887887,3.008220008371638e-08,0.0005920824625260254,3.008220008371638e-08,0.01234655472736727,3.008220008371638e-08,0.0009847684575711357
3.008645205480615e-08,0,3.008645205480615e-08,0,3.008645205480615e-08,0.4322602740307346,3.008645205480615e-08,0.1354794519385474,3.008645205480615e-08,0.0005540056180283,3.008645205480615e-08,0.0005699959542811143,3.008645205480615e-08,0.0004770571292890372,3.008645205480615e-08,0.0009481223733857612,3.008645205480615e-08,0.0004559919719520848,3.008645205480615e-08,0.0005019455592525197,3.008645205480615e-08,0.00546891198825893,3.008645205480615e-08,0.0007451115007736555
