/word X,/word Y,/BL X,/BL Y,/BL_b X,/BL_b Y,/Q X,/Q Y,/Q_b X,/Q_b Y
1.01e-08,0,1.01e-08,7.66053886991358e-15,1.01e-08,0.9999999999999923,1.01e-08,0.8894715137859466,1.01e-08,-0.002799175547139572
1.010110885524658e-08,0,1.010110885524658e-08,0,1.010110885524658e-08,1,1.010110885524658e-08,0.884574772387873,1.010110885524658e-08,-0.002168107889927875
1.010332656573974e-08,0,1.010332656573974e-08,0,1.010332656573974e-08,1,1.010332656573974e-08,0.8791917740212054,1.010332656573974e-08,-0.000770067825218647
1.010776198672605e-08,0,1.010776198672605e-08,0,1.010776198672605e-08,1,1.010776198672605e-08,0.8771608503897778,1.010776198672605e-08,0.000360401754463135
1.011621431954754e-08,0,1.011621431954754e-08,0,1.011621431954754e-08,1,1.011621431954754e-08,0.8797602266890313,1.011621431954754e-08,2.752816938005014e-05
1.012616585017775e-08,0,1.012616585017775e-08,0,1.012616585017775e-08,1,1.012616585017775e-08,0.8801878077582859,1.012616585017775e-08,-8.629259817456974e-05
1.014559738073e-08,0,1.014559738073e-08,0,1.014559738073e-08,1,1.014559738073e-08,0.8766463499746973,1.014559738073e-08,1.873931681055103e-05
1.015531314600613e-08,0,1.015531314600613e-08,0,1.015531314600613e-08,1,1.015531314600613e-08,0.8783919034758835,1.015531314600613e-08,0.0001352601764408884
1.017474467655839e-08,0,1.017474467655839e-08,0,1.017474467655839e-08,1,1.017474467655839e-08,0.8788205892096487,1.017474467655839e-08,-1.927628766262167e-05
1.020996777195408e-08,0,1.020996777195408e-08,0,1.020996777195408e-08,1,1.020996777195408e-08,0.8763057564192817,1.020996777195408e-08,-2.283958893192364e-05
1.028041396274546e-08,0,1.028041396274546e-08,0,1.028041396274546e-08,1,1.028041396274546e-08,0.8804802924279985,1.028041396274546e-08,0.000143087375582798
1.036825428989601e-08,0,1.036825428989601e-08,0,1.036825428989601e-08,1,1.036825428989601e-08,0.8784671295694585,1.036825428989601e-08,1.895459347798823e-05
1.050665319988274e-08,0,1.050665319988274e-08,0,1.050665319988274e-08,1,1.050665319988274e-08,0.878932603889433,1.050665319988274e-08,6.397154812339445e-05
1.069675904299434e-08,0,1.069675904299434e-08,0,1.069675904299434e-08,1,1.069675904299434e-08,0.8797491164030012,1.069675904299434e-08,4.601371010356061e-05
1.107697072921754e-08,0,1.107697072921754e-08,0,1.107697072921754e-08,1,1.107697072921754e-08,0.8770116013181282,1.107697072921754e-08,2.825013455529389e-05
1.126707657232914e-08,0,1.126707657232914e-08,0,1.126707657232914e-08,1,1.126707657232914e-08,0.8786290313207153,1.126707657232914e-08,4.545007390006588e-05
1.164728825855234e-08,0,1.164728825855234e-08,0,1.164728825855234e-08,1,1.164728825855234e-08,0.8795336857889605,1.164728825855234e-08,3.729007038110699e-05
1.202364412927617e-08,0,1.202364412927617e-08,0,1.202364412927617e-08,1,1.202364412927617e-08,0.8782344740555746,1.202364412927617e-08,3.865559641701079e-05
1.24e-08,0,1.24e-08,0,1.24e-08,1,1.24e-08,0.8784098153184404,1.24e-08,4.324366190885501e-05
