/word X,/word Y,/BL X,/BL Y,/BL_b X,/BL_b Y,/Q X,/Q Y,/Q_b X,/Q_b Y
1.498821560058948e-08,0,1.498821560058948e-08,0,1.498821560058948e-08,1,1.498821560058948e-08,1.349675160638658e-05,1.498821560058948e-08,0.9999648548391575
1.5e-08,0,1.5e-08,0,1.5e-08,1,1.5e-08,-4.072706475580183e-06,1.5e-08,0.9999549313226945
1.500147304992632e-08,0,1.500147304992632e-08,0.01473049926316133,1.500147304992632e-08,0.9852695007368387,1.500147304992632e-08,0.0001844310677487036,1.500147304992632e-08,0.9994926970122641
1.500441914977895e-08,0,1.500441914977895e-08,0.04419149778946744,1.500441914977895e-08,0.9558085022105326,1.500441914977895e-08,0.000326466430636342,1.500441914977895e-08,0.9986899069728929
1.500814702062005e-08,0,1.500814702062005e-08,0.08147020620044845,1.500814702062005e-08,0.9185297937995516,1.500814702062005e-08,0.0003225449740757808,1.500814702062005e-08,0.9980522626475301
1.501510369749661e-08,0,1.501510369749661e-08,0.1510369749661358,1.501510369749661e-08,0.8489630250338642,1.501510369749661e-08,0.000354514457985152,1.501510369749661e-08,0.9975013056522192
1.501689352000663e-08,0,1.501689352000663e-08,0.1689352000662809,1.501689352000663e-08,0.8310647999337191,1.501689352000663e-08,0.0003482605149590215,1.501689352000663e-08,0.9974338528351661
1.502047316502666e-08,0,1.502047316502666e-08,0.204731650266571,1.502047316502666e-08,0.795268349733429,1.502047316502666e-08,0.0003468979616580241,1.502047316502666e-08,0.9973300984387589
1.502763245506672e-08,0,1.502763245506672e-08,0.2763245506671513,1.502763245506672e-08,0.7236754493328488,1.502763245506672e-08,0.0003388878291302868,1.502763245506672e-08,0.997187088801841
1.50339775802828e-08,0,1.50339775802828e-08,0.3397758028279598,1.50339775802828e-08,0.6602241971720402,1.50339775802828e-08,0.0003318683369685952,1.50339775802828e-08,0.9970912011475099
1.504310186865906e-08,0,1.504310186865906e-08,0.4310186865906065,1.504310186865906e-08,0.5689813134093935,1.504310186865906e-08,0.0003206394484937912,1.504310186865906e-08,0.996966718204034
1.505970906103375e-08,0,1.505970906103375e-08,0.5970906103375236,1.505970906103375e-08,0.4029093896624764,1.505970906103375e-08,0.0003041725205054062,1.505970906103375e-08,0.9967488798542576
